X_index,Y_index,X_um,Y_um
65,97,13.0,19.4
64,97,12.8,19.4
63,97,12.6,19.4
63,98,12.6,19.6
62,98,12.4,19.6
61,98,12.2,19.6
60,98,12.0,19.6
59,98,11.8,19.6
58,98,11.6,19.6
58,99,11.6,19.8
57,99,11.4,19.8
56,99,11.2,19.8
55,99,11.0,19.8
54,99,10.8,19.8
53,99,10.6,19.8
53,100,10.6,20.0
52,100,10.4,20.0
51,100,10.2,20.0
50,100,10.0,20.0
49,100,9.8,20.0
48,100,9.6,20.0
48,101,9.6,20.2
47,101,9.4,20.2
46,101,9.2,20.2
45,101,9.0,20.2
44,101,8.8,20.2
43,101,8.6,20.2
42,101,8.4,20.2
42,102,8.4,20.4
41,102,8.2,20.4
40,102,8.0,20.4
39,102,7.8,20.4
38,102,7.6,20.4
37,102,7.4,20.4
37,103,7.4,20.6
36,103,7.2,20.6
35,103,7.0,20.6
34,103,6.8,20.6
33,103,6.6,20.6
32,103,6.4,20.6
31,103,6.2,20.6
30,103,6.0,20.6
29,103,5.8,20.6
28,103,5.6,20.6
27,103,5.4,20.6
26,103,5.2,20.6
25,103,5.0,20.6
24,103,4.8,20.6
23,103,4.6,20.6
22,103,4.4,20.6
21,103,4.2,20.6
20,103,4.0,20.6
19,103,3.8,20.6
18,103,3.6,20.6
17,103,3.4,20.6
16,103,3.2,20.6
15,103,3.0,20.6
14,103,2.8,20.6
15,104,3.0,20.8
16,104,3.2,20.8
17,104,3.4,20.8
18,104,3.6,20.8
19,104,3.8,20.8
20,104,4.0,20.8
21,104,4.2,20.8
22,104,4.4,20.8
23,104,4.6,20.8
24,104,4.8,20.8
25,104,5.0,20.8
26,104,5.2,20.8
27,104,5.4,20.8
28,104,5.6,20.8
29,104,5.8,20.8
30,104,6.0,20.8
31,104,6.2,20.8
32,104,6.4,20.8
33,104,6.6,20.8
34,104,6.8,20.8
35,104,7.0,20.8
36,104,7.2,20.8
37,104,7.4,20.8
38,104,7.6,20.8
38,103,7.6,20.6
39,103,7.8,20.6
40,103,8.0,20.6
41,103,8.2,20.6
42,103,8.4,20.6
43,103,8.6,20.6
43,102,8.6,20.4
44,102,8.8,20.4
45,102,9.0,20.4
46,102,9.2,20.4
47,102,9.4,20.4
48,102,9.6,20.4
49,102,9.8,20.4
49,101,9.8,20.2
50,101,10.0,20.2
51,101,10.2,20.2
52,101,10.4,20.2
53,101,10.6,20.2
54,101,10.8,20.2
54,100,10.8,20.0
55,100,11.0,20.0
56,100,11.2,20.0
57,100,11.4,20.0
58,100,11.6,20.0
59,100,11.8,20.0
59,99,11.8,19.8
60,99,12.0,19.8
61,99,12.2,19.8
62,99,12.4,19.8
63,99,12.6,19.8
64,99,12.8,19.8
64,98,12.8,19.6
65,98,13.0,19.6
66,98,13.2,19.6
67,98,13.4,19.6
68,98,13.6,19.6
69,98,13.8,19.6
69,97,13.8,19.4
70,97,14.0,19.4
71,97,14.2,19.4
72,97,14.4,19.4
73,97,14.6,19.4
74,97,14.8,19.4
74,96,14.8,19.2
75,96,15.0,19.2
76,96,15.2,19.2
77,96,15.4,19.2
78,96,15.6,19.2
79,96,15.8,19.2
79,95,15.8,19.0
80,95,16.0,19.0
81,95,16.2,19.0
82,95,16.4,19.0
83,95,16.6,19.0
84,95,16.8,19.0
84,94,16.8,18.8
85,94,17.0,18.8
86,94,17.2,18.8
87,94,17.4,18.8
88,94,17.6,18.8
89,94,17.8,18.8
89,93,17.8,18.6
90,93,18.0,18.6
91,93,18.2,18.6
92,93,18.4,18.6
93,93,18.6,18.6
94,93,18.8,18.6
94,92,18.8,18.4
95,92,19.0,18.4
96,92,19.2,18.4
97,92,19.4,18.4
98,92,19.6,18.4
99,92,19.8,18.4
99,91,19.8,18.2
100,91,20.0,18.2
101,91,20.2,18.2
102,91,20.4,18.2
103,91,20.6,18.2
104,91,20.8,18.2
104,90,20.8,18.0
105,90,21.0,18.0
106,90,21.2,18.0
107,90,21.4,18.0
108,90,21.6,18.0
109,90,21.8,18.0
109,89,21.8,17.8
110,89,22.0,17.8
111,89,22.2,17.8
112,89,22.4,17.8
113,89,22.6,17.8
114,89,22.8,17.8
114,88,22.8,17.6
115,88,23.0,17.6
116,88,23.2,17.6
117,88,23.4,17.6
118,88,23.6,17.6
119,88,23.8,17.6
119,87,23.8,17.4
120,87,24.0,17.4
121,87,24.2,17.4
122,87,24.4,17.4
123,87,24.6,17.4
124,87,24.8,17.4
124,86,24.8,17.2
125,86,25.0,17.2
126,86,25.2,17.2
127,86,25.4,17.2
128,86,25.6,17.2
129,86,25.8,17.2
129,85,25.8,17.0
130,85,26.0,17.0
131,85,26.2,17.0
132,85,26.4,17.0
133,85,26.6,17.0
134,85,26.8,17.0
134,84,26.8,16.8
135,84,27.0,16.8
136,84,27.2,16.8
137,84,27.4,16.8
138,84,27.6,16.8
138,85,27.6,17.0
137,85,27.4,17.0
136,85,27.2,17.0
135,85,27.0,17.0
135,86,27.0,17.2
134,86,26.8,17.2
133,86,26.6,17.2
132,86,26.4,17.2
131,86,26.2,17.2
130,86,26.0,17.2
130,87,26.0,17.4
129,87,25.8,17.4
128,87,25.6,17.4
127,87,25.4,17.4
126,87,25.2,17.4
125,87,25.0,17.4
125,88,25.0,17.6
124,88,24.8,17.6
123,88,24.6,17.6
122,88,24.4,17.6
121,88,24.2,17.6
120,88,24.0,17.6
120,89,24.0,17.8
119,89,23.8,17.8
118,89,23.6,17.8
117,89,23.4,17.8
116,89,23.2,17.8
115,89,23.0,17.8
115,90,23.0,18.0
114,90,22.8,18.0
113,90,22.6,18.0
112,90,22.4,18.0
111,90,22.2,18.0
110,90,22.0,18.0
110,91,22.0,18.2
109,91,21.8,18.2
108,91,21.6,18.2
107,91,21.4,18.2
106,91,21.2,18.2
105,91,21.0,18.2
105,92,21.0,18.4
104,92,20.8,18.4
103,92,20.6,18.4
102,92,20.4,18.4
101,92,20.2,18.4
100,92,20.0,18.4
100,93,20.0,18.6
99,93,19.8,18.6
98,93,19.6,18.6
97,93,19.4,18.6
96,93,19.2,18.6
95,93,19.0,18.6
95,94,19.0,18.8
94,94,18.8,18.8
93,94,18.6,18.8
92,94,18.4,18.8
91,94,18.2,18.8
90,94,18.0,18.8
90,95,18.0,19.0
89,95,17.8,19.0
88,95,17.6,19.0
87,95,17.4,19.0
86,95,17.2,19.0
85,95,17.0,19.0
85,96,17.0,19.2
84,96,16.8,19.2
83,96,16.6,19.2
82,96,16.4,19.2
81,96,16.2,19.2
80,96,16.0,19.2
80,97,16.0,19.4
79,97,15.8,19.4
78,97,15.6,19.4
77,97,15.4,19.4
76,97,15.2,19.4
75,97,15.0,19.4
75,98,15.0,19.6
74,98,14.8,19.6
73,98,14.6,19.6
72,98,14.4,19.6
71,98,14.2,19.6
70,98,14.0,19.6
70,99,14.0,19.8
69,99,13.8,19.8
68,99,13.6,19.8
67,99,13.4,19.8
66,99,13.2,19.8
65,99,13.0,19.8
65,100,13.0,20.0
64,100,12.8,20.0
63,100,12.6,20.0
62,100,12.4,20.0
61,100,12.2,20.0
60,100,12.0,20.0
60,101,12.0,20.2
59,101,11.8,20.2
58,101,11.6,20.2
57,101,11.4,20.2
56,101,11.2,20.2
55,101,11.0,20.2
55,102,11.0,20.4
54,102,10.8,20.4
53,102,10.6,20.4
52,102,10.4,20.4
51,102,10.2,20.4
50,102,10.0,20.4
50,103,10.0,20.6
49,103,9.8,20.6
48,103,9.6,20.6
47,103,9.4,20.6
46,103,9.2,20.6
45,103,9.0,20.6
44,103,8.8,20.6
44,104,8.8,20.8
43,104,8.6,20.8
42,104,8.4,20.8
41,104,8.2,20.8
40,104,8.0,20.8
39,104,7.8,20.8
39,105,7.8,21.0
38,105,7.6,21.0
37,105,7.4,21.0
36,105,7.2,21.0
35,105,7.0,21.0
34,105,6.8,21.0
33,105,6.6,21.0
32,105,6.4,21.0
31,105,6.2,21.0
30,105,6.0,21.0
29,105,5.8,21.0
28,105,5.6,21.0
27,105,5.4,21.0
26,105,5.2,21.0
25,105,5.0,21.0
24,105,4.8,21.0
23,105,4.6,21.0
22,105,4.4,21.0
21,105,4.2,21.0
20,105,4.0,21.0
19,105,3.8,21.0
18,105,3.6,21.0
17,105,3.4,21.0
16,105,3.2,21.0
15,105,3.0,21.0
15,106,3.0,21.2
16,106,3.2,21.2
17,106,3.4,21.2
18,106,3.6,21.2
19,106,3.8,21.2
20,106,4.0,21.2
21,106,4.2,21.2
22,106,4.4,21.2
23,106,4.6,21.2
24,106,4.8,21.2
25,106,5.0,21.2
26,106,5.2,21.2
27,106,5.4,21.2
28,106,5.6,21.2
29,106,5.8,21.2
30,106,6.0,21.2
31,106,6.2,21.2
32,106,6.4,21.2
33,106,6.6,21.2
34,106,6.8,21.2
35,106,7.0,21.2
36,106,7.2,21.2
37,106,7.4,21.2
38,106,7.6,21.2
39,106,7.8,21.2
40,106,8.0,21.2
40,105,8.0,21.0
41,105,8.2,21.0
42,105,8.4,21.0
43,105,8.6,21.0
44,105,8.8,21.0
45,105,9.0,21.0
45,104,9.0,20.8
46,104,9.2,20.8
47,104,9.4,20.8
48,104,9.6,20.8
49,104,9.8,20.8
50,104,10.0,20.8
51,104,10.2,20.8
51,103,10.2,20.6
52,103,10.4,20.6
53,103,10.6,20.6
54,103,10.8,20.6
55,103,11.0,20.6
56,103,11.2,20.6
56,102,11.2,20.4
57,102,11.4,20.4
58,102,11.6,20.4
59,102,11.8,20.4
60,102,12.0,20.4
61,102,12.2,20.4
61,101,12.2,20.2
62,101,12.4,20.2
63,101,12.6,20.2
64,101,12.8,20.2
65,101,13.0,20.2
66,101,13.2,20.2
66,100,13.2,20.0
67,100,13.4,20.0
68,100,13.6,20.0
69,100,13.8,20.0
70,100,14.0,20.0
71,100,14.2,20.0
71,99,14.2,19.8
72,99,14.4,19.8
73,99,14.6,19.8
74,99,14.8,19.8
75,99,15.0,19.8
76,99,15.2,19.8
76,98,15.2,19.6
77,98,15.4,19.6
78,98,15.6,19.6
79,98,15.8,19.6
80,98,16.0,19.6
81,98,16.2,19.6
81,97,16.2,19.4
82,97,16.4,19.4
83,97,16.6,19.4
84,97,16.8,19.4
85,97,17.0,19.4
86,97,17.2,19.4
86,96,17.2,19.2
87,96,17.4,19.2
88,96,17.6,19.2
89,96,17.8,19.2
90,96,18.0,19.2
91,96,18.2,19.2
91,95,18.2,19.0
92,95,18.4,19.0
93,95,18.6,19.0
94,95,18.8,19.0
95,95,19.0,19.0
96,95,19.2,19.0
96,94,19.2,18.8
97,94,19.4,18.8
98,94,19.6,18.8
99,94,19.8,18.8
100,94,20.0,18.8
101,94,20.2,18.8
101,93,20.2,18.6
102,93,20.4,18.6
103,93,20.6,18.6
104,93,20.8,18.6
105,93,21.0,18.6
106,93,21.2,18.6
106,92,21.2,18.4
107,92,21.4,18.4
108,92,21.6,18.4
109,92,21.8,18.4
110,92,22.0,18.4
111,92,22.2,18.4
111,91,22.2,18.2
112,91,22.4,18.2
113,91,22.6,18.2
114,91,22.8,18.2
115,91,23.0,18.2
116,91,23.2,18.2
116,90,23.2,18.0
117,90,23.4,18.0
118,90,23.6,18.0
119,90,23.8,18.0
120,90,24.0,18.0
121,90,24.2,18.0
121,89,24.2,17.8
122,89,24.4,17.8
123,89,24.6,17.8
124,89,24.8,17.8
125,89,25.0,17.8
126,89,25.2,17.8
126,88,25.2,17.6
127,88,25.4,17.6
128,88,25.6,17.6
129,88,25.8,17.6
130,88,26.0,17.6
131,88,26.2,17.6
131,87,26.2,17.4
132,87,26.4,17.4
133,87,26.6,17.4
134,87,26.8,17.4
135,87,27.0,17.4
136,87,27.2,17.4
136,86,27.2,17.2
137,86,27.4,17.2
138,86,27.6,17.2
138,87,27.6,17.4
137,87,27.4,17.4
137,88,27.4,17.6
136,88,27.2,17.6
135,88,27.0,17.6
134,88,26.8,17.6
133,88,26.6,17.6
132,88,26.4,17.6
132,89,26.4,17.8
131,89,26.2,17.8
130,89,26.0,17.8
129,89,25.8,17.8
128,89,25.6,17.8
127,89,25.4,17.8
127,90,25.4,18.0
126,90,25.2,18.0
125,90,25.0,18.0
124,90,24.8,18.0
123,90,24.6,18.0
122,90,24.4,18.0
122,91,24.4,18.2
121,91,24.2,18.2
120,91,24.0,18.2
119,91,23.8,18.2
118,91,23.6,18.2
117,91,23.4,18.2
117,92,23.4,18.4
116,92,23.2,18.4
115,92,23.0,18.4
114,92,22.8,18.4
113,92,22.6,18.4
112,92,22.4,18.4
112,93,22.4,18.6
111,93,22.2,18.6
110,93,22.0,18.6
109,93,21.8,18.6
108,93,21.6,18.6
107,93,21.4,18.6
107,94,21.4,18.8
106,94,21.2,18.8
105,94,21.0,18.8
104,94,20.8,18.8
103,94,20.6,18.8
102,94,20.4,18.8
102,95,20.4,19.0
101,95,20.2,19.0
100,95,20.0,19.0
99,95,19.8,19.0
98,95,19.6,19.0
97,95,19.4,19.0
97,96,19.4,19.2
96,96,19.2,19.2
95,96,19.0,19.2
94,96,18.8,19.2
93,96,18.6,19.2
92,96,18.4,19.2
92,97,18.4,19.4
91,97,18.2,19.4
90,97,18.0,19.4
89,97,17.8,19.4
88,97,17.6,19.4
87,97,17.4,19.4
87,98,17.4,19.6
86,98,17.2,19.6
85,98,17.0,19.6
84,98,16.8,19.6
83,98,16.6,19.6
82,98,16.4,19.6
82,99,16.4,19.8
81,99,16.2,19.8
80,99,16.0,19.8
79,99,15.8,19.8
78,99,15.6,19.8
77,99,15.4,19.8
77,100,15.4,20.0
76,100,15.2,20.0
75,100,15.0,20.0
74,100,14.8,20.0
73,100,14.6,20.0
72,100,14.4,20.0
72,101,14.4,20.2
71,101,14.2,20.2
70,101,14.0,20.2
69,101,13.8,20.2
68,101,13.6,20.2
67,101,13.4,20.2
67,102,13.4,20.4
66,102,13.2,20.4
65,102,13.0,20.4
64,102,12.8,20.4
63,102,12.6,20.4
62,102,12.4,20.4
62,103,12.4,20.6
61,103,12.2,20.6
60,103,12.0,20.6
59,103,11.8,20.6
58,103,11.6,20.6
57,103,11.4,20.6
57,104,11.4,20.8
56,104,11.2,20.8
55,104,11.0,20.8
54,104,10.8,20.8
53,104,10.6,20.8
52,104,10.4,20.8
52,105,10.4,21.0
51,105,10.2,21.0
50,105,10.0,21.0
49,105,9.8,21.0
48,105,9.6,21.0
47,105,9.4,21.0
46,105,9.2,21.0
46,106,9.2,21.2
45,106,9.0,21.2
44,106,8.8,21.2
43,106,8.6,21.2
42,106,8.4,21.2
41,106,8.2,21.2
41,107,8.2,21.4
40,107,8.0,21.4
39,107,7.8,21.4
38,107,7.6,21.4
37,107,7.4,21.4
36,107,7.2,21.4
35,107,7.0,21.4
34,107,6.8,21.4
33,107,6.6,21.4
32,107,6.4,21.4
31,107,6.2,21.4
30,107,6.0,21.4
29,107,5.8,21.4
28,107,5.6,21.4
27,107,5.4,21.4
26,107,5.2,21.4
25,107,5.0,21.4
24,107,4.8,21.4
23,107,4.6,21.4
22,107,4.4,21.4
21,107,4.2,21.4
20,107,4.0,21.4
19,107,3.8,21.4
18,107,3.6,21.4
17,107,3.4,21.4
16,107,3.2,21.4
16,108,3.2,21.6
17,108,3.4,21.6
18,108,3.6,21.6
19,108,3.8,21.6
20,108,4.0,21.6
21,108,4.2,21.6
22,108,4.4,21.6
23,108,4.6,21.6
24,108,4.8,21.6
25,108,5.0,21.6
26,108,5.2,21.6
27,108,5.4,21.6
28,108,5.6,21.6
29,108,5.8,21.6
30,108,6.0,21.6
31,108,6.2,21.6
32,108,6.4,21.6
33,108,6.6,21.6
34,108,6.8,21.6
35,108,7.0,21.6
36,108,7.2,21.6
37,108,7.4,21.6
38,108,7.6,21.6
39,108,7.8,21.6
40,108,8.0,21.6
41,108,8.2,21.6
42,108,8.4,21.6
42,107,8.4,21.4
43,107,8.6,21.4
44,107,8.8,21.4
45,107,9.0,21.4
46,107,9.2,21.4
47,107,9.4,21.4
47,106,9.4,21.2
48,106,9.6,21.2
49,106,9.8,21.2
50,106,10.0,21.2
51,106,10.2,21.2
52,106,10.4,21.2
53,106,10.6,21.2
53,105,10.6,21.0
54,105,10.8,21.0
55,105,11.0,21.0
56,105,11.2,21.0
57,105,11.4,21.0
58,105,11.6,21.0
58,104,11.6,20.8
59,104,11.8,20.8
60,104,12.0,20.8
61,104,12.2,20.8
62,104,12.4,20.8
63,104,12.6,20.8
63,103,12.6,20.6
64,103,12.8,20.6
65,103,13.0,20.6
66,103,13.2,20.6
67,103,13.4,20.6
68,103,13.6,20.6
68,102,13.6,20.4
69,102,13.8,20.4
70,102,14.0,20.4
71,102,14.2,20.4
72,102,14.4,20.4
73,102,14.6,20.4
73,101,14.6,20.2
74,101,14.8,20.2
75,101,15.0,20.2
76,101,15.2,20.2
77,101,15.4,20.2
78,101,15.6,20.2
78,100,15.6,20.0
79,100,15.8,20.0
80,100,16.0,20.0
81,100,16.2,20.0
82,100,16.4,20.0
83,100,16.6,20.0
83,99,16.6,19.8
84,99,16.8,19.8
85,99,17.0,19.8
86,99,17.2,19.8
87,99,17.4,19.8
88,99,17.6,19.8
88,98,17.6,19.6
89,98,17.8,19.6
90,98,18.0,19.6
91,98,18.2,19.6
92,98,18.4,19.6
93,98,18.6,19.6
93,97,18.6,19.4
94,97,18.8,19.4
95,97,19.0,19.4
96,97,19.2,19.4
97,97,19.4,19.4
98,97,19.6,19.4
98,96,19.6,19.2
99,96,19.8,19.2
100,96,20.0,19.2
101,96,20.2,19.2
102,96,20.4,19.2
103,96,20.6,19.2
103,95,20.6,19.0
104,95,20.8,19.0
105,95,21.0,19.0
106,95,21.2,19.0
107,95,21.4,19.0
108,95,21.6,19.0
108,94,21.6,18.8
109,94,21.8,18.8
110,94,22.0,18.8
111,94,22.2,18.8
112,94,22.4,18.8
113,94,22.6,18.8
113,93,22.6,18.6
114,93,22.8,18.6
115,93,23.0,18.6
116,93,23.2,18.6
117,93,23.4,18.6
118,93,23.6,18.6
118,92,23.6,18.4
119,92,23.8,18.4
120,92,24.0,18.4
121,92,24.2,18.4
122,92,24.4,18.4
123,92,24.6,18.4
123,91,24.6,18.2
124,91,24.8,18.2
125,91,25.0,18.2
126,91,25.2,18.2
127,91,25.4,18.2
128,91,25.6,18.2
128,90,25.6,18.0
129,90,25.8,18.0
130,90,26.0,18.0
131,90,26.2,18.0
132,90,26.4,18.0
133,90,26.6,18.0
133,89,26.6,17.8
134,89,26.8,17.8
135,89,27.0,17.8
136,89,27.2,17.8
137,89,27.4,17.8
138,89,27.6,17.8
138,88,27.6,17.6
138,90,27.6,18.0
137,90,27.4,18.0
136,90,27.2,18.0
135,90,27.0,18.0
134,90,26.8,18.0
134,91,26.8,18.2
133,91,26.6,18.2
132,91,26.4,18.2
131,91,26.2,18.2
130,91,26.0,18.2
129,91,25.8,18.2
129,92,25.8,18.4
128,92,25.6,18.4
127,92,25.4,18.4
126,92,25.2,18.4
125,92,25.0,18.4
124,92,24.8,18.4
124,93,24.8,18.6
123,93,24.6,18.6
122,93,24.4,18.6
121,93,24.2,18.6
120,93,24.0,18.6
119,93,23.8,18.6
119,94,23.8,18.8
118,94,23.6,18.8
117,94,23.4,18.8
116,94,23.2,18.8
115,94,23.0,18.8
114,94,22.8,18.8
114,95,22.8,19.0
113,95,22.6,19.0
112,95,22.4,19.0
111,95,22.2,19.0
110,95,22.0,19.0
109,95,21.8,19.0
109,96,21.8,19.2
108,96,21.6,19.2
107,96,21.4,19.2
106,96,21.2,19.2
105,96,21.0,19.2
104,96,20.8,19.2
104,97,20.8,19.4
103,97,20.6,19.4
102,97,20.4,19.4
101,97,20.2,19.4
100,97,20.0,19.4
99,97,19.8,19.4
99,98,19.8,19.6
98,98,19.6,19.6
97,98,19.4,19.6
96,98,19.2,19.6
95,98,19.0,19.6
94,98,18.8,19.6
94,99,18.8,19.8
93,99,18.6,19.8
92,99,18.4,19.8
91,99,18.2,19.8
90,99,18.0,19.8
89,99,17.8,19.8
89,100,17.8,20.0
88,100,17.6,20.0
87,100,17.4,20.0
86,100,17.2,20.0
85,100,17.0,20.0
84,100,16.8,20.0
84,101,16.8,20.2
83,101,16.6,20.2
82,101,16.4,20.2
81,101,16.2,20.2
80,101,16.0,20.2
79,101,15.8,20.2
79,102,15.8,20.4
78,102,15.6,20.4
77,102,15.4,20.4
76,102,15.2,20.4
75,102,15.0,20.4
74,102,14.8,20.4
74,103,14.8,20.6
73,103,14.6,20.6
72,103,14.4,20.6
71,103,14.2,20.6
70,103,14.0,20.6
69,103,13.8,20.6
69,104,13.8,20.8
68,104,13.6,20.8
67,104,13.4,20.8
66,104,13.2,20.8
65,104,13.0,20.8
64,104,12.8,20.8
64,105,12.8,21.0
63,105,12.6,21.0
62,105,12.4,21.0
61,105,12.2,21.0
60,105,12.0,21.0
59,105,11.8,21.0
59,106,11.8,21.2
58,106,11.6,21.2
57,106,11.4,21.2
56,106,11.2,21.2
55,106,11.0,21.2
54,106,10.8,21.2
54,107,10.8,21.4
53,107,10.6,21.4
52,107,10.4,21.4
51,107,10.2,21.4
50,107,10.0,21.4
49,107,9.8,21.4
48,107,9.6,21.4
48,108,9.6,21.6
47,108,9.4,21.6
46,108,9.2,21.6
45,108,9.0,21.6
44,108,8.8,21.6
43,108,8.6,21.6
43,109,8.6,21.8
42,109,8.4,21.8
41,109,8.2,21.8
40,109,8.0,21.8
39,109,7.8,21.8
38,109,7.6,21.8
37,109,7.4,21.8
36,109,7.2,21.8
35,109,7.0,21.8
34,109,6.8,21.8
33,109,6.6,21.8
32,109,6.4,21.8
31,109,6.2,21.8
30,109,6.0,21.8
29,109,5.8,21.8
28,109,5.6,21.8
27,109,5.4,21.8
26,109,5.2,21.8
25,109,5.0,21.8
24,109,4.8,21.8
23,109,4.6,21.8
22,109,4.4,21.8
21,109,4.2,21.8
20,109,4.0,21.8
19,109,3.8,21.8
18,109,3.6,21.8
17,109,3.4,21.8
16,109,3.2,21.8
17,110,3.4,22.0
18,110,3.6,22.0
19,110,3.8,22.0
20,110,4.0,22.0
21,110,4.2,22.0
22,110,4.4,22.0
23,110,4.6,22.0
24,110,4.8,22.0
25,110,5.0,22.0
26,110,5.2,22.0
27,110,5.4,22.0
28,110,5.6,22.0
29,110,5.8,22.0
30,110,6.0,22.0
31,110,6.2,22.0
32,110,6.4,22.0
33,110,6.6,22.0
34,110,6.8,22.0
35,110,7.0,22.0
36,110,7.2,22.0
37,110,7.4,22.0
38,110,7.6,22.0
39,110,7.8,22.0
40,110,8.0,22.0
41,110,8.2,22.0
42,110,8.4,22.0
43,110,8.6,22.0
44,110,8.8,22.0
44,109,8.8,21.8
45,109,9.0,21.8
46,109,9.2,21.8
47,109,9.4,21.8
48,109,9.6,21.8
49,109,9.8,21.8
49,108,9.8,21.6
50,108,10.0,21.6
51,108,10.2,21.6
52,108,10.4,21.6
53,108,10.6,21.6
54,108,10.8,21.6
55,108,11.0,21.6
55,107,11.0,21.4
56,107,11.2,21.4
57,107,11.4,21.4
58,107,11.6,21.4
59,107,11.8,21.4
60,107,12.0,21.4
60,106,12.0,21.2
61,106,12.2,21.2
62,106,12.4,21.2
63,106,12.6,21.2
64,106,12.8,21.2
65,106,13.0,21.2
65,105,13.0,21.0
66,105,13.2,21.0
67,105,13.4,21.0
68,105,13.6,21.0
69,105,13.8,21.0
70,105,14.0,21.0
70,104,14.0,20.8
71,104,14.2,20.8
72,104,14.4,20.8
73,104,14.6,20.8
74,104,14.8,20.8
75,104,15.0,20.8
75,103,15.0,20.6
76,103,15.2,20.6
77,103,15.4,20.6
78,103,15.6,20.6
79,103,15.8,20.6
80,103,16.0,20.6
80,102,16.0,20.4
81,102,16.2,20.4
82,102,16.4,20.4
83,102,16.6,20.4
84,102,16.8,20.4
85,102,17.0,20.4
85,101,17.0,20.2
86,101,17.2,20.2
87,101,17.4,20.2
88,101,17.6,20.2
89,101,17.8,20.2
90,101,18.0,20.2
90,100,18.0,20.0
91,100,18.2,20.0
92,100,18.4,20.0
93,100,18.6,20.0
94,100,18.8,20.0
95,100,19.0,20.0
95,99,19.0,19.8
96,99,19.2,19.8
97,99,19.4,19.8
98,99,19.6,19.8
99,99,19.8,19.8
100,99,20.0,19.8
100,98,20.0,19.6
101,98,20.2,19.6
102,98,20.4,19.6
103,98,20.6,19.6
104,98,20.8,19.6
105,98,21.0,19.6
105,97,21.0,19.4
106,97,21.2,19.4
107,97,21.4,19.4
108,97,21.6,19.4
109,97,21.8,19.4
110,97,22.0,19.4
110,96,22.0,19.2
111,96,22.2,19.2
112,96,22.4,19.2
113,96,22.6,19.2
114,96,22.8,19.2
115,96,23.0,19.2
115,95,23.0,19.0
116,95,23.2,19.0
117,95,23.4,19.0
118,95,23.6,19.0
119,95,23.8,19.0
120,95,24.0,19.0
120,94,24.0,18.8
121,94,24.2,18.8
122,94,24.4,18.8
123,94,24.6,18.8
124,94,24.8,18.8
125,94,25.0,18.8
125,93,25.0,18.6
126,93,25.2,18.6
127,93,25.4,18.6
128,93,25.6,18.6
129,93,25.8,18.6
130,93,26.0,18.6
130,92,26.0,18.4
131,92,26.2,18.4
132,92,26.4,18.4
133,92,26.6,18.4
134,92,26.8,18.4
135,92,27.0,18.4
135,91,27.0,18.2
136,91,27.2,18.2
137,91,27.4,18.2
138,91,27.6,18.2
139,91,27.8,18.2
139,92,27.8,18.4
138,92,27.6,18.4
137,92,27.4,18.4
136,92,27.2,18.4
136,93,27.2,18.6
135,93,27.0,18.6
134,93,26.8,18.6
133,93,26.6,18.6
132,93,26.4,18.6
131,93,26.2,18.6
131,94,26.2,18.8
130,94,26.0,18.8
129,94,25.8,18.8
128,94,25.6,18.8
127,94,25.4,18.8
126,94,25.2,18.8
126,95,25.2,19.0
125,95,25.0,19.0
124,95,24.8,19.0
123,95,24.6,19.0
122,95,24.4,19.0
121,95,24.2,19.0
121,96,24.2,19.2
120,96,24.0,19.2
119,96,23.8,19.2
118,96,23.6,19.2
117,96,23.4,19.2
116,96,23.2,19.2
116,97,23.2,19.4
115,97,23.0,19.4
114,97,22.8,19.4
113,97,22.6,19.4
112,97,22.4,19.4
111,97,22.2,19.4
111,98,22.2,19.6
110,98,22.0,19.6
109,98,21.8,19.6
108,98,21.6,19.6
107,98,21.4,19.6
106,98,21.2,19.6
106,99,21.2,19.8
105,99,21.0,19.8
104,99,20.8,19.8
103,99,20.6,19.8
102,99,20.4,19.8
101,99,20.2,19.8
101,100,20.2,20.0
100,100,20.0,20.0
99,100,19.8,20.0
98,100,19.6,20.0
97,100,19.4,20.0
96,100,19.2,20.0
96,101,19.2,20.2
95,101,19.0,20.2
94,101,18.8,20.2
93,101,18.6,20.2
92,101,18.4,20.2
91,101,18.2,20.2
91,102,18.2,20.4
90,102,18.0,20.4
89,102,17.8,20.4
88,102,17.6,20.4
87,102,17.4,20.4
86,102,17.2,20.4
86,103,17.2,20.6
85,103,17.0,20.6
84,103,16.8,20.6
83,103,16.6,20.6
82,103,16.4,20.6
81,103,16.2,20.6
81,104,16.2,20.8
80,104,16.0,20.8
79,104,15.8,20.8
78,104,15.6,20.8
77,104,15.4,20.8
76,104,15.2,20.8
76,105,15.2,21.0
75,105,15.0,21.0
74,105,14.8,21.0
73,105,14.6,21.0
72,105,14.4,21.0
71,105,14.2,21.0
71,106,14.2,21.2
70,106,14.0,21.2
69,106,13.8,21.2
68,106,13.6,21.2
67,106,13.4,21.2
66,106,13.2,21.2
66,107,13.2,21.4
65,107,13.0,21.4
64,107,12.8,21.4
63,107,12.6,21.4
62,107,12.4,21.4
61,107,12.2,21.4
61,108,12.2,21.6
60,108,12.0,21.6
59,108,11.8,21.6
58,108,11.6,21.6
57,108,11.4,21.6
56,108,11.2,21.6
56,109,11.2,21.8
55,109,11.0,21.8
54,109,10.8,21.8
53,109,10.6,21.8
52,109,10.4,21.8
